image_id,full_image_path,question,answer
71aR8KRjTQL,abo-images-small/images/small\e9/e9150b41.jpg,What shape is the object?,Rectangular
71aR8KRjTQL,abo-images-small/images/small\e9/e9150b41.jpg,What color is prominent?,White
71aR8KRjTQL,abo-images-small/images/small\e9/e9150b41.jpg,Is there a camera hole?,Yes
71aR8KRjTQL,abo-images-small/images/small\e9/e9150b41.jpg,Are there swirls?,Yes
71aR8KRjTQL,abo-images-small/images/small\e9/e9150b41.jpg,Is there yellow?,Yes
91zZOY885EL,abo-images-small/images/small\f0/f0ba6fe7.jpg,Is there a camera?,Yes
91zZOY885EL,abo-images-small/images/small\f0/f0ba6fe7.jpg,Is the background textured?,Yes
91zZOY885EL,abo-images-small/images/small\f0/f0ba6fe7.jpg,What is on the cover?,Smiley
91zZOY885EL,abo-images-small/images/small\f0/f0ba6fe7.jpg,Is the case rectangular?,Yes
91zZOY885EL,abo-images-small/images/small\f0/f0ba6fe7.jpg,What shape is the camera cutout?,Round
71BNMl8-IZL,abo-images-small/images/small\c5/c519c3e4.jpg,What is the object's shape?,Rectangular
71BNMl8-IZL,abo-images-small/images/small\c5/c519c3e4.jpg,How many camera holes exist?,Two
71BNMl8-IZL,abo-images-small/images/small\c5/c519c3e4.jpg,What main color appears?,Rainbow
71BNMl8-IZL,abo-images-small/images/small\c5/c519c3e4.jpg,Is the case colorful?,Yes
71BNMl8-IZL,abo-images-small/images/small\c5/c519c3e4.jpg,What pattern is displayed?,Stripes
611pnItxLPL,abo-images-small/images/small\8e/8ec1e0e3.jpg,What initial appears?,J
611pnItxLPL,abo-images-small/images/small\8e/8ec1e0e3.jpg,Is the surface patterned?,Yes
611pnItxLPL,abo-images-small/images/small\8e/8ec1e0e3.jpg,How many cameras?,Two
611pnItxLPL,abo-images-small/images/small\8e/8ec1e0e3.jpg,Is the background light?,No
611pnItxLPL,abo-images-small/images/small\8e/8ec1e0e3.jpg,Is the design symmetrical?,No
61eNrEoiHRL,abo-images-small/images/small\be/be61e3a6.jpg,What color is the phone?,Yellow
61eNrEoiHRL,abo-images-small/images/small\be/be61e3a6.jpg,Is there a design?,Yes
61eNrEoiHRL,abo-images-small/images/small\be/be61e3a6.jpg,What's on the phone's back?,Beard
61eNrEoiHRL,abo-images-small/images/small\be/be61e3a6.jpg,Is the design colorful?,No
61eNrEoiHRL,abo-images-small/images/small\be/be61e3a6.jpg,Does the phone have cutouts?,Yes
71aSQjqG5FL,abo-images-small/images/small\4f/4f46ec7d.jpg,Is it shiny?,Yes
71aSQjqG5FL,abo-images-small/images/small\4f/4f46ec7d.jpg,Is the tip pointed?,No
71aSQjqG5FL,abo-images-small/images/small\4f/4f46ec7d.jpg,Is there a serrated edge?,No
71aSQjqG5FL,abo-images-small/images/small\4f/4f46ec7d.jpg,Is the handle curved?,Yes
71aSQjqG5FL,abo-images-small/images/small\4f/4f46ec7d.jpg,What color is it?,Silver
81Dpsfevb-L,abo-images-small/images/small\dc/dcacbc3c.jpg,Is the depicted case pink?,Yes
81Dpsfevb-L,abo-images-small/images/small\dc/dcacbc3c.jpg,Does the cover have glitter?,Yes
81Dpsfevb-L,abo-images-small/images/small\dc/dcacbc3c.jpg,Is there a camera cutout?,Yes
81Dpsfevb-L,abo-images-small/images/small\dc/dcacbc3c.jpg,Is the back cover a solid color?,No
81Dpsfevb-L,abo-images-small/images/small\dc/dcacbc3c.jpg,Is the image vertical?,Yes
61BEqoplR0L,abo-images-small/images/small\5a/5a411581.jpg,Is there a hole for the camera?,Yes
61BEqoplR0L,abo-images-small/images/small\5a/5a411581.jpg,What color is the largest flower?,Pink
61BEqoplR0L,abo-images-small/images/small\5a/5a411581.jpg,Is there a fingerprint sensor cutout?,Yes
61BEqoplR0L,abo-images-small/images/small\5a/5a411581.jpg,What shape are some of the design elements?,Spiral
61BEqoplR0L,abo-images-small/images/small\5a/5a411581.jpg,What color are some leaf shapes?,Turquoise
71tajmv+qRL,abo-images-small/images/small\60/60785f6d.jpg,Is there a headlight?,Yes
71tajmv+qRL,abo-images-small/images/small\60/60785f6d.jpg,Is the background blurred?,No
71tajmv+qRL,abo-images-small/images/small\60/60785f6d.jpg,What vehicle is pictured?,Motorcycle
71tajmv+qRL,abo-images-small/images/small\60/60785f6d.jpg,Is the motorcycle parked?,Yes
71tajmv+qRL,abo-images-small/images/small\60/60785f6d.jpg,Are there spokes?,Yes
61Fv65NutNL,abo-images-small/images/small\92/926c00a0.jpg,What is on the cover?,Butterflies
61Fv65NutNL,abo-images-small/images/small\92/926c00a0.jpg,How many cameras are visible?,Three
61Fv65NutNL,abo-images-small/images/small\92/926c00a0.jpg,What color is one butterfly?,Yellow
61Fv65NutNL,abo-images-small/images/small\92/926c00a0.jpg,What color is the background?,Black
61Fv65NutNL,abo-images-small/images/small\92/926c00a0.jpg,Are the butterflies symmetrical?,Yes
81I+U2LTnfL,abo-images-small/images/small\c0/c09bcdb8.jpg,Is there a cutout?,Yes
81I+U2LTnfL,abo-images-small/images/small\c0/c09bcdb8.jpg,Is there orange?,Yes
81I+U2LTnfL,abo-images-small/images/small\c0/c09bcdb8.jpg,Is the case rectangular?,Yes
81I+U2LTnfL,abo-images-small/images/small\c0/c09bcdb8.jpg,What color is prominent?,Blue
81I+U2LTnfL,abo-images-small/images/small\c0/c09bcdb8.jpg,Is the design uniform?,No
71ML6CYAwmL,abo-images-small/images/small\17/17e0a99f.jpg,Is the design symmetrical?,Yes
71ML6CYAwmL,abo-images-small/images/small\17/17e0a99f.jpg,How many camera holes are there?,Three
71ML6CYAwmL,abo-images-small/images/small\17/17e0a99f.jpg,What color is the design?,White
71ML6CYAwmL,abo-images-small/images/small\17/17e0a99f.jpg,Is there a speaker hole?,No
71ML6CYAwmL,abo-images-small/images/small\17/17e0a99f.jpg,Is the design floral?,Partly
71GBLVfUOsL,abo-images-small/images/small\74/7426e6a5.jpg,What shape is the stripe?,Chevron
71GBLVfUOsL,abo-images-small/images/small\74/7426e6a5.jpg,Is there a camera?,Yes
71GBLVfUOsL,abo-images-small/images/small\74/7426e6a5.jpg,What color is lighter?,White
71GBLVfUOsL,abo-images-small/images/small\74/7426e6a5.jpg,How many colors are visible?,Two
71GBLVfUOsL,abo-images-small/images/small\74/7426e6a5.jpg,Is the pattern symmetrical?,No
61hqk7D1VUL,abo-images-small/images/small\0b/0be44ee1.jpg,Is there water?,Yes
61hqk7D1VUL,abo-images-small/images/small\0b/0be44ee1.jpg,What color is the liquid?,Turquoise
61hqk7D1VUL,abo-images-small/images/small\0b/0be44ee1.jpg,Is there a camera?,Yes
61hqk7D1VUL,abo-images-small/images/small\0b/0be44ee1.jpg,Is there a speaker?,Yes
61hqk7D1VUL,abo-images-small/images/small\0b/0be44ee1.jpg,Is the case square?,No
71cuE9Ct+PL,abo-images-small/images/small\45/45d9fbc0.jpg,What color is the phone case?,Orange
71cuE9Ct+PL,abo-images-small/images/small\45/45d9fbc0.jpg,How many camera holes are there?,One
71cuE9Ct+PL,abo-images-small/images/small\45/45d9fbc0.jpg,What shape is the metallic piece?,Circle
71cuE9Ct+PL,abo-images-small/images/small\45/45d9fbc0.jpg,What number is depicted?,Two
71cuE9Ct+PL,abo-images-small/images/small\45/45d9fbc0.jpg,Is there a design?,Yes
61B8gNIP41L,abo-images-small/images/small\14/1494909b.jpg,Is there a word?,Yes
61B8gNIP41L,abo-images-small/images/small\14/1494909b.jpg,What color is it?,Green
61B8gNIP41L,abo-images-small/images/small\14/1494909b.jpg,Are there hearts?,Yes
61B8gNIP41L,abo-images-small/images/small\14/1494909b.jpg,Are there bears?,Yes
61B8gNIP41L,abo-images-small/images/small\14/1494909b.jpg,Are there cutouts?,Yes
61Es4NJY-CL,abo-images-small/images/small\55/557aba80.jpg,What letter is featured?,K
61Es4NJY-CL,abo-images-small/images/small\55/557aba80.jpg,What is primary color?,Blue
61Es4NJY-CL,abo-images-small/images/small\55/557aba80.jpg,How many camera lenses?,One
61Es4NJY-CL,abo-images-small/images/small\55/557aba80.jpg,What shape is top decoration?,Swirl
61Es4NJY-CL,abo-images-small/images/small\55/557aba80.jpg,Are buttons visible?,No
71cNbdusg9L,abo-images-small/images/small\50/50db6eb4.jpg,How many hearts?,Four
71cNbdusg9L,abo-images-small/images/small\50/50db6eb4.jpg,What shape is the camera?,Circle
71cNbdusg9L,abo-images-small/images/small\50/50db6eb4.jpg,Are the hearts attached?,Yes
71cNbdusg9L,abo-images-small/images/small\50/50db6eb4.jpg,What color is the wood?,Blue
71cNbdusg9L,abo-images-small/images/small\50/50db6eb4.jpg,Is the phone on?,Yes
71EYI9QneuL,abo-images-small/images/small\4f/4fcf6708.jpg,Is text present?,Yes
71EYI9QneuL,abo-images-small/images/small\4f/4fcf6708.jpg,What animal is pictured?,Bear
71EYI9QneuL,abo-images-small/images/small\4f/4fcf6708.jpg,Is the cover rounded?,Yes
71EYI9QneuL,abo-images-small/images/small\4f/4fcf6708.jpg,What shape is the heart?,Heart
71EYI9QneuL,abo-images-small/images/small\4f/4fcf6708.jpg,How many ears are visible?,One
71o0mBtQ0BL,abo-images-small/images/small\4f/4fe4994e.jpg,What animal is pictured?,Goose
71o0mBtQ0BL,abo-images-small/images/small\4f/4fe4994e.jpg,What color is the beak?,Orange
71o0mBtQ0BL,abo-images-small/images/small\4f/4fe4994e.jpg,Is the case rectangular?,Yes
71o0mBtQ0BL,abo-images-small/images/small\4f/4fe4994e.jpg,Is the goose's head underwater?,No
71o0mBtQ0BL,abo-images-small/images/small\4f/4fe4994e.jpg,How many eyes are visible?,One
718vxi4123L,abo-images-small/images/small\0e/0e772e63.jpg,What shape is featured prominently?,Heart
718vxi4123L,abo-images-small/images/small\0e/0e772e63.jpg,What color is the largest heart?,Red
718vxi4123L,abo-images-small/images/small\0e/0e772e63.jpg,How many hearts are near the top?,Three
718vxi4123L,abo-images-small/images/small\0e/0e772e63.jpg,Is the background dark?,Yes
718vxi4123L,abo-images-small/images/small\0e/0e772e63.jpg,Is there a lens visible?,Yes
71aq1JLJK4L,abo-images-small/images/small\eb/eba8a8ad.jpg,Is the case brown?,Yes
71aq1JLJK4L,abo-images-small/images/small\eb/eba8a8ad.jpg,Is there a camera opening?,Yes
71aq1JLJK4L,abo-images-small/images/small\eb/eba8a8ad.jpg,Is the cover wood?,Yes
71aq1JLJK4L,abo-images-small/images/small\eb/eba8a8ad.jpg,Is it rectangular?,Yes
71aq1JLJK4L,abo-images-small/images/small\eb/eba8a8ad.jpg,Is the border visible?,Yes
71YNkGSx42L,abo-images-small/images/small\9e/9e950023.jpg,What color is the background?,Pink
71YNkGSx42L,abo-images-small/images/small\9e/9e950023.jpg,Is there a camera hole?,Yes
71YNkGSx42L,abo-images-small/images/small\9e/9e950023.jpg,What is being dragged?,Cans
71YNkGSx42L,abo-images-small/images/small\9e/9e950023.jpg,What type of vehicle is shown?,Car
71YNkGSx42L,abo-images-small/images/small\9e/9e950023.jpg,Is there confetti present?,Yes
71T34K4tXjL,abo-images-small/images/small\c6/c669d48f.jpg,How many butterflies are displayed?,Two
71T34K4tXjL,abo-images-small/images/small\c6/c669d48f.jpg,What color is the background?,Purple
71T34K4tXjL,abo-images-small/images/small\c6/c669d48f.jpg,Is there a camera opening?,Yes
71T34K4tXjL,abo-images-small/images/small\c6/c669d48f.jpg,What shape are most of the flowers?,Star
71T34K4tXjL,abo-images-small/images/small\c6/c669d48f.jpg,Is the pattern symmetrical?,No
71AyiedpG6L,abo-images-small/images/small\f6/f675d5da.jpg,Is there a camera?,Yes
71AyiedpG6L,abo-images-small/images/small\f6/f675d5da.jpg,Is the background color pink?,Yes
71AyiedpG6L,abo-images-small/images/small\f6/f675d5da.jpg,Are there flowers?,Yes
71AyiedpG6L,abo-images-small/images/small\f6/f675d5da.jpg,Is the design raised?,Yes
71AyiedpG6L,abo-images-small/images/small\f6/f675d5da.jpg,Are the flowers white?,White
716MvO2bBCL,abo-images-small/images/small\94/942d69d5.jpg,What color is the background?,White
716MvO2bBCL,abo-images-small/images/small\94/942d69d5.jpg,Is there writing?,Yes
716MvO2bBCL,abo-images-small/images/small\94/942d69d5.jpg,Is the camera round?,Yes
716MvO2bBCL,abo-images-small/images/small\94/942d69d5.jpg,"Is the word ""magic"" present?",Yes
716MvO2bBCL,abo-images-small/images/small\94/942d69d5.jpg,Is the writing stacked?,Yes
71vUaLyAyPL,abo-images-small/images/small\31/3154035c.jpg,Is the background green?,Yes
71vUaLyAyPL,abo-images-small/images/small\31/3154035c.jpg,Is there a mushroom?,Yes
71vUaLyAyPL,abo-images-small/images/small\31/3154035c.jpg,What color is mushroom's cap?,Red
71vUaLyAyPL,abo-images-small/images/small\31/3154035c.jpg,Is there a camera lens showing?,Yes
71vUaLyAyPL,abo-images-small/images/small\31/3154035c.jpg,Are there white dots?,Yes
613Sm8CCH0L,abo-images-small/images/small\23/234d18ea.jpg,What shape is yellow?,Heart
613Sm8CCH0L,abo-images-small/images/small\23/234d18ea.jpg,Is the background dark?,Yes
613Sm8CCH0L,abo-images-small/images/small\23/234d18ea.jpg,What letter is displayed?,B
613Sm8CCH0L,abo-images-small/images/small\23/234d18ea.jpg,Are stars present?,Yes
613Sm8CCH0L,abo-images-small/images/small\23/234d18ea.jpg,How many colors are shown?,Many
71yQjnsFoqL,abo-images-small/images/small\12/121db1cf.jpg,What is the flower's color?,Purple
71yQjnsFoqL,abo-images-small/images/small\12/121db1cf.jpg,Is there a camera hole?,Yes
71yQjnsFoqL,abo-images-small/images/small\12/121db1cf.jpg,Is the flower detailed?,Yes
71yQjnsFoqL,abo-images-small/images/small\12/121db1cf.jpg,How many flowers?,Many
71yQjnsFoqL,abo-images-small/images/small\12/121db1cf.jpg,What is the orientation?,Vertical
714hRCYObcL,abo-images-small/images/small\0c/0c62a2a9.jpg,What color is it?,Brown
714hRCYObcL,abo-images-small/images/small\0c/0c62a2a9.jpg,Is there a camera?,Yes
714hRCYObcL,abo-images-small/images/small\0c/0c62a2a9.jpg,What shape is it?,Rectangle
714hRCYObcL,abo-images-small/images/small\0c/0c62a2a9.jpg,Is there a button?,Two
714hRCYObcL,abo-images-small/images/small\0c/0c62a2a9.jpg,Is it smooth?,Textured
71nQPYokZDL,abo-images-small/images/small\ac/ac800a21.jpg,What letter is present?,L
71nQPYokZDL,abo-images-small/images/small\ac/ac800a21.jpg,What shape is the rectangle?,Vertical
71nQPYokZDL,abo-images-small/images/small\ac/ac800a21.jpg,Are there any rivets?,Yes
71nQPYokZDL,abo-images-small/images/small\ac/ac800a21.jpg,What color is at the top?,Black
71nQPYokZDL,abo-images-small/images/small\ac/ac800a21.jpg,Is there a pattern?,Yes
61jug8CRxFL,abo-images-small/images/small\11/11418a72.jpg,Is there a letter?,Yes
61jug8CRxFL,abo-images-small/images/small\11/11418a72.jpg,What color is the heart?,Yellow
61jug8CRxFL,abo-images-small/images/small\11/11418a72.jpg,Are there stars?,Yes
61jug8CRxFL,abo-images-small/images/small\11/11418a72.jpg,What color is the letter?,Black
61jug8CRxFL,abo-images-small/images/small\11/11418a72.jpg,Is there a camera?,Yes
61E5P6yn3vL,abo-images-small/images/small\65/650c6ba3.jpg,Is there a camera?,Yes
61E5P6yn3vL,abo-images-small/images/small\65/650c6ba3.jpg,What shape are the desserts?,Circle
61E5P6yn3vL,abo-images-small/images/small\65/650c6ba3.jpg,What color is the background?,Blue
61E5P6yn3vL,abo-images-small/images/small\65/650c6ba3.jpg,Are any doughnuts chocolate?,Yes
61E5P6yn3vL,abo-images-small/images/small\65/650c6ba3.jpg,Are there more than ten donuts?,Yes
61neupEk0sL,abo-images-small/images/small\6b/6be6f61e.jpg,How many cherries?,Two
61neupEk0sL,abo-images-small/images/small\6b/6be6f61e.jpg,Is there a straw?,Yes
61neupEk0sL,abo-images-small/images/small\6b/6be6f61e.jpg,What background color?,Black
61neupEk0sL,abo-images-small/images/small\6b/6be6f61e.jpg,Are buttons visible?,Yes
61neupEk0sL,abo-images-small/images/small\6b/6be6f61e.jpg,What dessert depicted?,Cupcakes
712zuBhgevL,abo-images-small/images/small\7b/7bf03a20.jpg,What is the prominent color?,Red
712zuBhgevL,abo-images-small/images/small\7b/7bf03a20.jpg,Is there a camera cutout?,Yes
712zuBhgevL,abo-images-small/images/small\7b/7bf03a20.jpg,What shape is the cover?,Rectangular
712zuBhgevL,abo-images-small/images/small\7b/7bf03a20.jpg,Is the cover patterned?,Yes
712zuBhgevL,abo-images-small/images/small\7b/7bf03a20.jpg,Is the lower portion blue?,Yes
71zl0hVUt2L,abo-images-small/images/small\b0/b009e21e.jpg,Is there a camera?,Yes
71zl0hVUt2L,abo-images-small/images/small\b0/b009e21e.jpg,What color is dominant?,Yellow
71zl0hVUt2L,abo-images-small/images/small\b0/b009e21e.jpg,Is the pattern smooth?,No
71zl0hVUt2L,abo-images-small/images/small\b0/b009e21e.jpg,Is the phone rectangular?,Yes
71zl0hVUt2L,abo-images-small/images/small\b0/b009e21e.jpg,Are there circles?,Two
71z2RmSUFzL,abo-images-small/images/small\69/69c5ebb7.jpg,Is there fire?,Yes
71z2RmSUFzL,abo-images-small/images/small\69/69c5ebb7.jpg,What color is the flame?,Orange
71z2RmSUFzL,abo-images-small/images/small\69/69c5ebb7.jpg,Is the phone dark?,Yes
71z2RmSUFzL,abo-images-small/images/small\69/69c5ebb7.jpg,Are there logs?,Yes
71z2RmSUFzL,abo-images-small/images/small\69/69c5ebb7.jpg,Is there a button?,Yes
61GWHJ5c3IL,abo-images-small/images/small\7b/7b909f3a.jpg,How many whole orange slices are shown?,Four
61GWHJ5c3IL,abo-images-small/images/small\7b/7b909f3a.jpg,Is there a camera cutout?,Yes
61GWHJ5c3IL,abo-images-small/images/small\7b/7b909f3a.jpg,Is the background yellow?,Yes
61GWHJ5c3IL,abo-images-small/images/small\7b/7b909f3a.jpg,What fruit is pictured?,Orange
61GWHJ5c3IL,abo-images-small/images/small\7b/7b909f3a.jpg,Are all the orange slices whole?,No
618TfKxPRRL,abo-images-small/images/small\40/4016fb3b.jpg,Is the shoe symmetrical?,No
618TfKxPRRL,abo-images-small/images/small\40/4016fb3b.jpg,What color is the footbed?,Beige
618TfKxPRRL,abo-images-small/images/small\40/4016fb3b.jpg,Is the heel thick?,No
618TfKxPRRL,abo-images-small/images/small\40/4016fb3b.jpg,Is the toe pointed?,No
618TfKxPRRL,abo-images-small/images/small\40/4016fb3b.jpg,Is there a buckle?,No
81Mm+vdrF4L,abo-images-small/images/small\96/964dc632.jpg,What word is spelled?,Like
81Mm+vdrF4L,abo-images-small/images/small\96/964dc632.jpg,Are there screws visible?,No
81Mm+vdrF4L,abo-images-small/images/small\96/964dc632.jpg,Is the image rectangular?,Yes
81Mm+vdrF4L,abo-images-small/images/small\96/964dc632.jpg,Is a speaker grill visible?,Yes
81Mm+vdrF4L,abo-images-small/images/small\96/964dc632.jpg,What color are the blocks?,Beige
71GVAKNCKlL,abo-images-small/images/small\bc/bcc8b6dc.jpg,What is the phone's color?,Yellow
71GVAKNCKlL,abo-images-small/images/small\bc/bcc8b6dc.jpg,How many shoes are pictured?,Two
71GVAKNCKlL,abo-images-small/images/small\bc/bcc8b6dc.jpg,What covers the shoes' feet?,Socks
71GVAKNCKlL,abo-images-small/images/small\bc/bcc8b6dc.jpg,Is the background solid?,Yes
71GVAKNCKlL,abo-images-small/images/small\bc/bcc8b6dc.jpg,Are shoe laces present?,Yes
81skawAZxhL,abo-images-small/images/small\a6/a62e0ada.jpg,What color is visible?,Blue
81skawAZxhL,abo-images-small/images/small\a6/a62e0ada.jpg,Is there red?,Yes
81skawAZxhL,abo-images-small/images/small\a6/a62e0ada.jpg,What shape is the case?,Rectangular
81skawAZxhL,abo-images-small/images/small\a6/a62e0ada.jpg,Are there circles?,Yes
81skawAZxhL,abo-images-small/images/small\a6/a62e0ada.jpg,Is there white?,Yes
61c9ezRqnfL,abo-images-small/images/small\f2/f2f5d81d.jpg,What number is visible?,Nineteen
61c9ezRqnfL,abo-images-small/images/small\f2/f2f5d81d.jpg,What color is the skull?,Red
61c9ezRqnfL,abo-images-small/images/small\f2/f2f5d81d.jpg,How many lenses are visible?,Two
61c9ezRqnfL,abo-images-small/images/small\f2/f2f5d81d.jpg,Is there a mountain?,Yes
61c9ezRqnfL,abo-images-small/images/small\f2/f2f5d81d.jpg,Is the cover black?,Yes
71f1yEmOMiL,abo-images-small/images/small\78/7889e199.jpg,What monument is shown?,Sphinx
71f1yEmOMiL,abo-images-small/images/small\78/7889e199.jpg,What color is the background?,Blue
71f1yEmOMiL,abo-images-small/images/small\78/7889e199.jpg,Is there a camera?,Yes
71f1yEmOMiL,abo-images-small/images/small\78/7889e199.jpg,What is the shape?,Rectangular
71f1yEmOMiL,abo-images-small/images/small\78/7889e199.jpg,What is the cover's location?,Center
81KUZ-vj9jL,abo-images-small/images/small\e4/e4605a86.jpg,What object is pictured?,Phone
81KUZ-vj9jL,abo-images-small/images/small\e4/e4605a86.jpg,What word is printed?,Queen
81KUZ-vj9jL,abo-images-small/images/small\e4/e4605a86.jpg,What color is the case?,Red
81KUZ-vj9jL,abo-images-small/images/small\e4/e4605a86.jpg,Does the case have cameras?,Yes
81KUZ-vj9jL,abo-images-small/images/small\e4/e4605a86.jpg,What is above the word?,Crown
