image_id,full_image_path,question,answer
71R4R6x-tjL,abo-images-small/images/small\e2/e2bb14f8.jpg,What color is the phone?,Orange
71R4R6x-tjL,abo-images-small/images/small\e2/e2bb14f8.jpg,Is there a camera?,Yes
71R4R6x-tjL,abo-images-small/images/small\e2/e2bb14f8.jpg,What shape is the bike chain?,Eight
71R4R6x-tjL,abo-images-small/images/small\e2/e2bb14f8.jpg,Is the case shiny?,No
71R4R6x-tjL,abo-images-small/images/small\e2/e2bb14f8.jpg,Is the case decorated?,Yes
71QSAxIJagL,abo-images-small/images/small\2e/2edfcd91.jpg,Is it dark?,Yes
71QSAxIJagL,abo-images-small/images/small\2e/2edfcd91.jpg,Is it flexible?,Yes
71QSAxIJagL,abo-images-small/images/small\2e/2edfcd91.jpg,What shape is it?,Rectangle
71QSAxIJagL,abo-images-small/images/small\2e/2edfcd91.jpg,Are buttons present?,Yes
71QSAxIJagL,abo-images-small/images/small\2e/2edfcd91.jpg,Is there a tree?,Yes
61HO6woRflL,abo-images-small/images/small\59/5905c824.jpg,What color is the cover?,Orange
61HO6woRflL,abo-images-small/images/small\59/5905c824.jpg,Is it a hard case?,Yes
61HO6woRflL,abo-images-small/images/small\59/5905c824.jpg,Is there a camera hole?,Yes
61HO6woRflL,abo-images-small/images/small\59/5905c824.jpg,What number is visible?,One
61HO6woRflL,abo-images-small/images/small\59/5905c824.jpg,Is it a back cover?,Yes
61jhx-zcfIL,abo-images-small/images/small\1c/1ca020d0.jpg,Color?,Black
61jhx-zcfIL,abo-images-small/images/small\1c/1ca020d0.jpg,Material?,Leather
61jhx-zcfIL,abo-images-small/images/small\1c/1ca020d0.jpg,Style?,Slide
61jhx-zcfIL,abo-images-small/images/small\1c/1ca020d0.jpg,Gender?,Women
61jhx-zcfIL,abo-images-small/images/small\1c/1ca020d0.jpg,Number?,One
81fKX48RynL,abo-images-small/images/small\57/57626acc.jpg,What shape is prominent?,Hexagon
81fKX48RynL,abo-images-small/images/small\57/57626acc.jpg,Is it a cover?,Yes
81fKX48RynL,abo-images-small/images/small\57/57626acc.jpg,Is it patterned?,Yes
81fKX48RynL,abo-images-small/images/small\57/57626acc.jpg,Is there a hole?,Yes
81fKX48RynL,abo-images-small/images/small\57/57626acc.jpg,Is it hard?,Yes
712YNGdbpFL,abo-images-small/images/small\a6/a6ba24ce.jpg,Color?,Black
712YNGdbpFL,abo-images-small/images/small\a6/a6ba24ce.jpg,Material?,Silicon
712YNGdbpFL,abo-images-small/images/small\a6/a6ba24ce.jpg,Pattern?,Floral
712YNGdbpFL,abo-images-small/images/small\a6/a6ba24ce.jpg,Cutouts?,Two
