image_id,full_image_path,question,answer
61cSdajgNiL,abo-images-small/images/small\8c/8c4e2063.jpg,What is the predominant color?,Black
61cSdajgNiL,abo-images-small/images/small\8c/8c4e2063.jpg,What shape is red?,Circle
61cSdajgNiL,abo-images-small/images/small\8c/8c4e2063.jpg,What is above the circle?,Camera
61cSdajgNiL,abo-images-small/images/small\8c/8c4e2063.jpg,Is there a person?,Yes
61cSdajgNiL,abo-images-small/images/small\8c/8c4e2063.jpg,What direction is the circle's reflection?,Downward
710yvrMplDL,abo-images-small/images/small\36/3611f4c0.jpg,Is there writing?,Yes
710yvrMplDL,abo-images-small/images/small\36/3611f4c0.jpg,What color is it?,Purple
710yvrMplDL,abo-images-small/images/small\36/3611f4c0.jpg,Is there a logo?,Yes
710yvrMplDL,abo-images-small/images/small\36/3611f4c0.jpg,How many cameras?,One
710yvrMplDL,abo-images-small/images/small\36/3611f4c0.jpg,What is the first word?,Enjoy
51Zi3FLGyiL,abo-images-small/images/small\7d/7d16047b.jpg,What color is dominant?,Pink
51Zi3FLGyiL,abo-images-small/images/small\7d/7d16047b.jpg,Is there visible text?,No
51Zi3FLGyiL,abo-images-small/images/small\7d/7d16047b.jpg,Is there a camera?,Yes
51Zi3FLGyiL,abo-images-small/images/small\7d/7d16047b.jpg,How many lenses are visible?,Three
51Zi3FLGyiL,abo-images-small/images/small\7d/7d16047b.jpg,Is the dancer male?,Unclear
610xQpHCrkL,abo-images-small/images/small\b5/b59d10c0.jpg,What shape is featured?,Heart
610xQpHCrkL,abo-images-small/images/small\b5/b59d10c0.jpg,Is there a camera hole?,Yes
610xQpHCrkL,abo-images-small/images/small\b5/b59d10c0.jpg,What color is the background?,Blue
610xQpHCrkL,abo-images-small/images/small\b5/b59d10c0.jpg,Is the heart solid?,No
610xQpHCrkL,abo-images-small/images/small\b5/b59d10c0.jpg,Is the lollipop licked?,No
81xznnjqh5L,abo-images-small/images/small\ac/acc16aa8.jpg,What shape is prominent?,Heart
81xznnjqh5L,abo-images-small/images/small\ac/acc16aa8.jpg,Is the cover rectangular?,Yes
81xznnjqh5L,abo-images-small/images/small\ac/acc16aa8.jpg,Are there stripes?,Yes
81xznnjqh5L,abo-images-small/images/small\ac/acc16aa8.jpg,What color is prominent?,Pink
81xznnjqh5L,abo-images-small/images/small\ac/acc16aa8.jpg,Is there a camera hole?,Yes
71a1zNVm6TL,abo-images-small/images/small\a9/a940c8fd.jpg,Is there text?,Yes
71a1zNVm6TL,abo-images-small/images/small\a9/a940c8fd.jpg,What is the background color?,Pink
71a1zNVm6TL,abo-images-small/images/small\a9/a940c8fd.jpg,Is there a camera cutout?,Yes
71a1zNVm6TL,abo-images-small/images/small\a9/a940c8fd.jpg,Is the text written vertically?,Yes
71a1zNVm6TL,abo-images-small/images/small\a9/a940c8fd.jpg,Are there buttons visible?,No
71eBKvRzZ4L,abo-images-small/images/small\25/25b02df2.jpg,How many lenses?,One
71eBKvRzZ4L,abo-images-small/images/small\25/25b02df2.jpg,Is cover pink?,Yes
71eBKvRzZ4L,abo-images-small/images/small\25/25b02df2.jpg,Are beets pictured?,Yes
71eBKvRzZ4L,abo-images-small/images/small\25/25b02df2.jpg,Is there a frame?,Yes
71eBKvRzZ4L,abo-images-small/images/small\25/25b02df2.jpg,Is design symmetrical?,No
81tBRoIjKiL,abo-images-small/images/small\a7/a727ab44.jpg,What closure is visible?,Lace
81tBRoIjKiL,abo-images-small/images/small\a7/a727ab44.jpg,What is the toe shape?,Round
81tBRoIjKiL,abo-images-small/images/small\a7/a727ab44.jpg,What color are the laces?,Black
81tBRoIjKiL,abo-images-small/images/small\a7/a727ab44.jpg,How many eyelets are visible?,Five
81tBRoIjKiL,abo-images-small/images/small\a7/a727ab44.jpg,What color are the shoes?,Grey
81d7v8DMxTL,abo-images-small/images/small\8e/8ed1b932.jpg,What color is the background?,Black
81d7v8DMxTL,abo-images-small/images/small\8e/8ed1b932.jpg,Is there a camera hole?,Yes
81d7v8DMxTL,abo-images-small/images/small\8e/8ed1b932.jpg,What is the pattern color?,White
81d7v8DMxTL,abo-images-small/images/small\8e/8ed1b932.jpg,What shape is the pattern?,Floral
81d7v8DMxTL,abo-images-small/images/small\8e/8ed1b932.jpg,Is there a logo visible?,Yes
71x5TnXQxML,abo-images-small/images/small\b1/b1caf61b.jpg,Is design colorful?,Yes
71x5TnXQxML,abo-images-small/images/small\b1/b1caf61b.jpg,Are there cutouts?,Yes
71x5TnXQxML,abo-images-small/images/small\b1/b1caf61b.jpg,What is the prominent color?,Red
71x5TnXQxML,abo-images-small/images/small\b1/b1caf61b.jpg,Is the surface glossy?,Yes
71x5TnXQxML,abo-images-small/images/small\b1/b1caf61b.jpg,Is shape rectangular?,Yes
611RcvNIanL,abo-images-small/images/small\58/58416b7b.jpg,What color is the moon?,Red
611RcvNIanL,abo-images-small/images/small\58/58416b7b.jpg,Is a person visible?,Yes
611RcvNIanL,abo-images-small/images/small\58/58416b7b.jpg,What color is the background?,Black
611RcvNIanL,abo-images-small/images/small\58/58416b7b.jpg,Is there reflection?,Yes
611RcvNIanL,abo-images-small/images/small\58/58416b7b.jpg,Is the Apple logo visible?,Partly
81BUI4JxwmL,abo-images-small/images/small\dc/dc3ee5de.jpg,Is the surface textured?,Yes
81BUI4JxwmL,abo-images-small/images/small\dc/dc3ee5de.jpg,Is there a camera hole?,Yes
81BUI4JxwmL,abo-images-small/images/small\dc/dc3ee5de.jpg,Is the case rectangular?,Yes
81BUI4JxwmL,abo-images-small/images/small\dc/dc3ee5de.jpg,What color is dominant?,Blue
81BUI4JxwmL,abo-images-small/images/small\dc/dc3ee5de.jpg,Is there a speaker cutout?,No
61z5Plt9qLL,abo-images-small/images/small\2a/2ac56d89.jpg,What is on the right?,Mask
61z5Plt9qLL,abo-images-small/images/small\2a/2ac56d89.jpg,Is there a wall?,Yes
61z5Plt9qLL,abo-images-small/images/small\2a/2ac56d89.jpg,What color is the mask?,Yellow
61z5Plt9qLL,abo-images-small/images/small\2a/2ac56d89.jpg,Is the case clear?,Yes
61z5Plt9qLL,abo-images-small/images/small\2a/2ac56d89.jpg,Is there black?,Yes
715Ztnos0IL,abo-images-small/images/small\f9/f923cb4c.jpg,What shape is visible?,Heart
715Ztnos0IL,abo-images-small/images/small\f9/f923cb4c.jpg,Is there a camera hole?,Yes
715Ztnos0IL,abo-images-small/images/small\f9/f923cb4c.jpg,What color is dominant?,Pink
715Ztnos0IL,abo-images-small/images/small\f9/f923cb4c.jpg,Is there a button?,Yes
715Ztnos0IL,abo-images-small/images/small\f9/f923cb4c.jpg,Is the background striped?,Yes
710CqANqXFL,abo-images-small/images/small\83/835b2136.jpg,How many lenses are visible?,Three
710CqANqXFL,abo-images-small/images/small\83/835b2136.jpg,Is a face present?,Yes
710CqANqXFL,abo-images-small/images/small\83/835b2136.jpg,Are planks depicted?,Yes
710CqANqXFL,abo-images-small/images/small\83/835b2136.jpg,Are sunglasses present?,Yes
710CqANqXFL,abo-images-small/images/small\83/835b2136.jpg,Is a camera visible?,Yes
71bD4LoSdvL,abo-images-small/images/small\57/57c8e342.jpg,How many camera lenses are visible?,Two
71bD4LoSdvL,abo-images-small/images/small\57/57c8e342.jpg,What color is the veil?,Black
71bD4LoSdvL,abo-images-small/images/small\57/57c8e342.jpg,Is the image vertically oriented?,Yes
71bD4LoSdvL,abo-images-small/images/small\57/57c8e342.jpg,Are any women wearing red bindis?,Yes
71bD4LoSdvL,abo-images-small/images/small\57/57c8e342.jpg,Is there any green clothing?,Yes
81Z839bndjL,abo-images-small/images/small\ce/ce6e7b89.jpg,What word is displayed?,PINK
81Z839bndjL,abo-images-small/images/small\ce/ce6e7b89.jpg,What color is lower portion?,Pink
81Z839bndjL,abo-images-small/images/small\ce/ce6e7b89.jpg,Is there a camera hole?,Yes
81Z839bndjL,abo-images-small/images/small\ce/ce6e7b89.jpg,What shape is the phone?,Rectangular
81Z839bndjL,abo-images-small/images/small\ce/ce6e7b89.jpg,What color is the top?,Grey
51+HVz1iD7L,abo-images-small/images/small\8e/8ed4a80a.jpg,How many lenses are visible?,Three
51+HVz1iD7L,abo-images-small/images/small\8e/8ed4a80a.jpg,What item is on the cover?,Camera
51+HVz1iD7L,abo-images-small/images/small\8e/8ed4a80a.jpg,What color is the wall?,Brown
51+HVz1iD7L,abo-images-small/images/small\8e/8ed4a80a.jpg,Is there a cable attached?,Yes
51+HVz1iD7L,abo-images-small/images/small\8e/8ed4a80a.jpg,What phone is this cover for?,iPhone
71acFLHiwaL,abo-images-small/images/small\19/1904731a.jpg,Is the phone pink?,Yes
71acFLHiwaL,abo-images-small/images/small\19/1904731a.jpg,Is the phone tall?,Yes
71acFLHiwaL,abo-images-small/images/small\19/1904731a.jpg,Are there ballerinas?,Yes
71acFLHiwaL,abo-images-small/images/small\19/1904731a.jpg,How many lenses?,One
71acFLHiwaL,abo-images-small/images/small\19/1904731a.jpg,Are the ballerinas white?,Yes
81whIPkUAWL,abo-images-small/images/small\e8/e8f2cce0.jpg,What text is present?,Take
81whIPkUAWL,abo-images-small/images/small\e8/e8f2cce0.jpg,Is there a camera cutout?,Yes
81whIPkUAWL,abo-images-small/images/small\e8/e8f2cce0.jpg,What color is the button?,Blue
81whIPkUAWL,abo-images-small/images/small\e8/e8f2cce0.jpg,Is there more grey than black?,Yes
81whIPkUAWL,abo-images-small/images/small\e8/e8f2cce0.jpg,Is the case rectangular?,Yes
61n3X3-yhbL,abo-images-small/images/small\60/6036ac12.jpg,Is the background black?,Yes
61n3X3-yhbL,abo-images-small/images/small\60/6036ac12.jpg,How many colors are on the text?,Two
61n3X3-yhbL,abo-images-small/images/small\60/6036ac12.jpg,What is on the top?,Camera
61n3X3-yhbL,abo-images-small/images/small\60/6036ac12.jpg,Is the case rectangular?,Yes
61n3X3-yhbL,abo-images-small/images/small\60/6036ac12.jpg,Is the text centered?,Yes
71vt28wCTFL,abo-images-small/images/small\89/891f2166.jpg,What object is present?,Chain
71vt28wCTFL,abo-images-small/images/small\89/891f2166.jpg,What color is the phone?,Orange
71vt28wCTFL,abo-images-small/images/small\89/891f2166.jpg,What shape is the chain?,Four
71vt28wCTFL,abo-images-small/images/small\89/891f2166.jpg,Is there a camera?,Yes
71vt28wCTFL,abo-images-small/images/small\89/891f2166.jpg,Are the chain segments connected?,Yes
71B1BDyKf1L,abo-images-small/images/small\8e/8ec6f9d8.jpg,What color is the background?,Yellow
