image_id,full_image_path,question,answer
81kc1iWP-XL,abo-images-small/images/small/8f/8fb96a85.jpg,What shape is this?,Rectangle
81kc1iWP-XL,abo-images-small/images/small/8f/8fb96a85.jpg,Is there a camera hole?,Yes
81kc1iWP-XL,abo-images-small/images/small/8f/8fb96a85.jpg,What is the cover's background?,Pages
81kc1iWP-XL,abo-images-small/images/small/8f/8fb96a85.jpg,Is the cover flat?,No
81kc1iWP-XL,abo-images-small/images/small/8f/8fb96a85.jpg,Are the words readable?,No
712V3cYBnnL,abo-images-small/images/small/c3/c365d0fa.jpg,Is there a camera?,Yes
712V3cYBnnL,abo-images-small/images/small/c3/c365d0fa.jpg,What color is predominant?,Blue
712V3cYBnnL,abo-images-small/images/small/c3/c365d0fa.jpg,What shape is this?,Rectangular
712V3cYBnnL,abo-images-small/images/small/c3/c365d0fa.jpg,Is the surface textured?,Yes
712V3cYBnnL,abo-images-small/images/small/c3/c365d0fa.jpg,Is design abstract?,Yes
61fbFjmAAoL,abo-images-small/images/small/c5/c5a1e206.jpg,What color are flowers?,Blue
61fbFjmAAoL,abo-images-small/images/small/c5/c5a1e206.jpg,Is there a camera?,Yes
61fbFjmAAoL,abo-images-small/images/small/c5/c5a1e206.jpg,Is background green?,Yes
61fbFjmAAoL,abo-images-small/images/small/c5/c5a1e206.jpg,How many stems are visible?,Two
61fbFjmAAoL,abo-images-small/images/small/c5/c5a1e206.jpg,Is case colorful?,Yes
61AQJ8tV8vL,abo-images-small/images/small/ca/cab7aa3f.jpg,What shape is yellow?,Heart
61AQJ8tV8vL,abo-images-small/images/small/ca/cab7aa3f.jpg,Is the background dark?,Yes
61AQJ8tV8vL,abo-images-small/images/small/ca/cab7aa3f.jpg,How many camera lenses are visible?,Three
61AQJ8tV8vL,abo-images-small/images/small/ca/cab7aa3f.jpg,Is there a letter present?,Yes
61AQJ8tV8vL,abo-images-small/images/small/ca/cab7aa3f.jpg,What letter is visible?,L
61Yz7GPfQHL,abo-images-small/images/small/96/9617e87d.jpg,What letter is shown?,Z
61Yz7GPfQHL,abo-images-small/images/small/96/9617e87d.jpg,What color is the background?,Blue
61Yz7GPfQHL,abo-images-small/images/small/96/9617e87d.jpg,Are there designs?,Yes
61Yz7GPfQHL,abo-images-small/images/small/96/9617e87d.jpg,What shape is this?,Rectangle
