image_id,full_image_path,question,answer
61tn1EWVXQL,abo-images-small/images/small/4a/4a100fb5.jpg,What color is the phone case?,Clear
61tn1EWVXQL,abo-images-small/images/small/4a/4a100fb5.jpg,How many camera cutouts are on the back?,Two
61tn1EWVXQL,abo-images-small/images/small/4a/4a100fb5.jpg,What geometric shape is prominent on the phone's screen?,Lightning
61tn1EWVXQL,abo-images-small/images/small/4a/4a100fb5.jpg,Is the phone case larger than the phone?,No
61tn1EWVXQL,abo-images-small/images/small/4a/4a100fb5.jpg,Does the phone have rounded or square corners?,Rounded
717FHdH+HkL,abo-images-small/images/small/76/76c6b96e.jpg,What is the dominant color swirling around the top?,Red
717FHdH+HkL,abo-images-small/images/small/76/76c6b96e.jpg,How many dark striped “legs” are visible?,Three
717FHdH+HkL,abo-images-small/images/small/76/76c6b96e.jpg,Is the blue area above or below the red?,Below
717FHdH+HkL,abo-images-small/images/small/76/76c6b96e.jpg,Which shape is closest to the camera?,Rectangle
717FHdH+HkL,abo-images-small/images/small/76/76c6b96e.jpg,What covers most of the surface?,Painting
71z5LnecXDL,abo-images-small/images/small/9e/9e8768d1.jpg,What color is the camera circle?,Blue
71z5LnecXDL,abo-images-small/images/small/9e/9e8768d1.jpg,How many cameras are visible?,Two
71z5LnecXDL,abo-images-small/images/small/9e/9e8768d1.jpg,Is orange above or below blue?,Above
71z5LnecXDL,abo-images-small/images/small/9e/9e8768d1.jpg,"Which is larger, the blue area or the orange area?",Blue
71z5LnecXDL,abo-images-small/images/small/9e/9e8768d1.jpg,Does the cover look uniform?,No
71SEyLYRU8L,abo-images-small/images/small/c9/c98fb27d.jpg,What color is the background?,Black
71SEyLYRU8L,abo-images-small/images/small/c9/c98fb27d.jpg,How many butterflies surround the skull?,Three
71SEyLYRU8L,abo-images-small/images/small/c9/c98fb27d.jpg,Is the skull above or below the skeleton's ribcage?,Above
71SEyLYRU8L,abo-images-small/images/small/c9/c98fb27d.jpg,What is the general orientation: vertical or horizontal?,Vertical
71SEyLYRU8L,abo-images-small/images/small/c9/c98fb27d.jpg,Are the bones mostly solid or decorated?,Decorated
71r15VrmznL,abo-images-small/images/small/16/166bd06e.jpg,What color is the circle?,Orange
71r15VrmznL,abo-images-small/images/small/16/166bd06e.jpg,How many camera lenses are visible?,Three
71r15VrmznL,abo-images-small/images/small/16/166bd06e.jpg,Is more of the case blue or pink?,Pink
71r15VrmznL,abo-images-small/images/small/16/166bd06e.jpg,Is the circle located toward the top or bottom?,Bottom
