image_id,full_image_path,question,answer
71o0gobCE1L,abo-images-small/images/small\90/90f80ac6.jpg,What color is the background?,Black
71o0gobCE1L,abo-images-small/images/small\90/90f80ac6.jpg,Are there hearts?,Yes
71o0gobCE1L,abo-images-small/images/small\90/90f80ac6.jpg,How many cameras are visible?,Three
71o0gobCE1L,abo-images-small/images/small\90/90f80ac6.jpg,What shape is around the lens?,Circle
71o0gobCE1L,abo-images-small/images/small\90/90f80ac6.jpg,Is the case glossy?,No
81Mib4mNTWL,abo-images-small/images/small\1b/1b07c5d4.jpg,Is there fur?,Yes
81Mib4mNTWL,abo-images-small/images/small\1b/1b07c5d4.jpg,Does it have whiskers?,Yes
81Mib4mNTWL,abo-images-small/images/small\1b/1b07c5d4.jpg,Is it colorful?,No
81Mib4mNTWL,abo-images-small/images/small\1b/1b07c5d4.jpg,Is it a lion?,Yes
81Mib4mNTWL,abo-images-small/images/small\1b/1b07c5d4.jpg,Is it vertical?,Yes
81llM3QKMUL,abo-images-small/images/small\92/92e19da1.jpg,Is the slipper open?,Yes
81llM3QKMUL,abo-images-small/images/small\92/92e19da1.jpg,Is there lining?,Yes
81llM3QKMUL,abo-images-small/images/small\92/92e19da1.jpg,What color is the sole?,Brown
81llM3QKMUL,abo-images-small/images/small\92/92e19da1.jpg,Is the slipper rounded?,Yes
81llM3QKMUL,abo-images-small/images/small\92/92e19da1.jpg,Is there a button?,Yes
81ObcBxWfUL,abo-images-small/images/small\c8/c87a430c.jpg,Is there a camera?,Yes
81ObcBxWfUL,abo-images-small/images/small\c8/c87a430c.jpg,What color is the background?,Black
81ObcBxWfUL,abo-images-small/images/small\c8/c87a430c.jpg,Is the design symmetrical?,Yes
81ObcBxWfUL,abo-images-small/images/small\c8/c87a430c.jpg,Is the case rectangular?,Yes
81ObcBxWfUL,abo-images-small/images/small\c8/c87a430c.jpg,What color are the patterns?,White
71bcwm3zTML,abo-images-small/images/small\87/87a7166a.jpg,What shape is the statue?,Sphinx
71bcwm3zTML,abo-images-small/images/small\87/87a7166a.jpg,What color is the sky?,Blue
71bcwm3zTML,abo-images-small/images/small\87/87a7166a.jpg,Is there a camera hole?,Yes
71bcwm3zTML,abo-images-small/images/small\87/87a7166a.jpg,Is the statue facing right?,Left
71bcwm3zTML,abo-images-small/images/small\87/87a7166a.jpg,Is there a white rectangle?,Yes
61FHR1UKA2L,abo-images-small/images/small\40/4002d514.jpg,Is there a camera?,Yes
61FHR1UKA2L,abo-images-small/images/small\40/4002d514.jpg,What is the case color?,Green
61FHR1UKA2L,abo-images-small/images/small\40/4002d514.jpg,Is there text?,Yes
61FHR1UKA2L,abo-images-small/images/small\40/4002d514.jpg,Are there hearts?,Yes
61FHR1UKA2L,abo-images-small/images/small\40/4002d514.jpg,Are there circles?,Yes
