image_id,full_image_path,question,answer
917Possl-eL,abo-images-small/images/small/3c/3c8b3a28.jpg,What is the background color?,Blue
917Possl-eL,abo-images-small/images/small/3c/3c8b3a28.jpg,Is there a fingerprint scanner?,Yes
917Possl-eL,abo-images-small/images/small/3c/3c8b3a28.jpg,Are there buttons visible?,No
917Possl-eL,abo-images-small/images/small/3c/3c8b3a28.jpg,How many cameras are visible?,One
917Possl-eL,abo-images-small/images/small/3c/3c8b3a28.jpg,Is there a design?,Yes
71JzKMFq09L,abo-images-small/images/small/9b/9b0ca245.jpg,Is text present?,Yes
71JzKMFq09L,abo-images-small/images/small/9b/9b0ca245.jpg,What color is the background?,Pink
71JzKMFq09L,abo-images-small/images/small/9b/9b0ca245.jpg,How many camera holes exist?,Two
71JzKMFq09L,abo-images-small/images/small/9b/9b0ca245.jpg,Is the text cursive?,Partly
71JzKMFq09L,abo-images-small/images/small/9b/9b0ca245.jpg,What is written on the cover?,Girlboss
81PvcjOyaWL,abo-images-small/images/small/dd/dd14b70e.jpg,What word appears twice?,Girl
81PvcjOyaWL,abo-images-small/images/small/dd/dd14b70e.jpg,What color is the phone case?,Pink
81PvcjOyaWL,abo-images-small/images/small/dd/dd14b70e.jpg,Is there a camera cutout?,Yes
81PvcjOyaWL,abo-images-small/images/small/dd/dd14b70e.jpg,What is the case's design?,Sparkle
81PvcjOyaWL,abo-images-small/images/small/dd/dd14b70e.jpg,Is writing present?,Yes
71n2NNSufDL,abo-images-small/images/small/71/71c74b1e.jpg,What is behind the flowers?,Black
71n2NNSufDL,abo-images-small/images/small/71/71c74b1e.jpg,Are there buttons visible?,Yes
71n2NNSufDL,abo-images-small/images/small/71/71c74b1e.jpg,What is the flower color?,Orange
71n2NNSufDL,abo-images-small/images/small/71/71c74b1e.jpg,Is there a camera?,Yes
71n2NNSufDL,abo-images-small/images/small/71/71c74b1e.jpg,Is the cover rectangular?,Yes
81z7Ze8G0rL,abo-images-small/images/small/91/9144a93f.jpg,What is the primary color?,Pink
81z7Ze8G0rL,abo-images-small/images/small/91/9144a93f.jpg,Is there a camera?,Yes
81z7Ze8G0rL,abo-images-small/images/small/91/9144a93f.jpg,Are edges rounded?,Yes
81z7Ze8G0rL,abo-images-small/images/small/91/9144a93f.jpg,Is the color uniform?,No
81z7Ze8G0rL,abo-images-small/images/small/91/9144a93f.jpg,Is the design abstract?,Yes
61y9-cIPKzL,abo-images-small/images/small/be/bead87de.jpg,What is on the cover?,Kitten
61y9-cIPKzL,abo-images-small/images/small/be/bead87de.jpg,What color is the bow?,Pink
61y9-cIPKzL,abo-images-small/images/small/be/bead87de.jpg,What shape is the camera cutout?,Square
61y9-cIPKzL,abo-images-small/images/small/be/bead87de.jpg,How many cameras are visible?,One
61y9-cIPKzL,abo-images-small/images/small/be/bead87de.jpg,What is the background color?,Pink
61lzSE0rPdL,abo-images-small/images/small/86/868bedbc.jpg,How many birds?,Seven
61lzSE0rPdL,abo-images-small/images/small/86/868bedbc.jpg,What shape are decorations?,Heart
61lzSE0rPdL,abo-images-small/images/small/86/868bedbc.jpg,What color is closest bird?,Blue
61lzSE0rPdL,abo-images-small/images/small/86/868bedbc.jpg,Is there camera?,Yes
61lzSE0rPdL,abo-images-small/images/small/86/868bedbc.jpg,Are ports visible?,No
71AIq8uTiyL,abo-images-small/images/small/da/da15d2b8.jpg,What color is the phone case?,Black
71AIq8uTiyL,abo-images-small/images/small/da/da15d2b8.jpg,Are there flowers depicted?,Yes
71AIq8uTiyL,abo-images-small/images/small/da/da15d2b8.jpg,Is there a camera cutout?,Yes
71AIq8uTiyL,abo-images-small/images/small/da/da15d2b8.jpg,Is there a person depicted?,Yes
71AIq8uTiyL,abo-images-small/images/small/da/da15d2b8.jpg,What is the flower color?,Pink
61+lSia3aML,abo-images-small/images/small/91/9199d593.jpg,What letter is visible?,D
61+lSia3aML,abo-images-small/images/small/91/9199d593.jpg,What shape is the object?,Rectangle
