image_id,full_image_path,question,answer
71owAzvPFuL,abo-images-small/images/small\cd/cd58ca00.jpg,Is the cover patterned?,Yes
71owAzvPFuL,abo-images-small/images/small\cd/cd58ca00.jpg,What shape is the charm?,Ghost
71owAzvPFuL,abo-images-small/images/small\cd/cd58ca00.jpg,What color is the heart?,Red
71owAzvPFuL,abo-images-small/images/small\cd/cd58ca00.jpg,Is there a lens visible?,Yes
71owAzvPFuL,abo-images-small/images/small\cd/cd58ca00.jpg,What symbol is present?,Yin-yang
71GmYaibrUL,abo-images-small/images/small\da/da95e9f8.jpg,Is the phone case decorated?,Yes
71GmYaibrUL,abo-images-small/images/small\da/da95e9f8.jpg,What is the main color?,Blue
71GmYaibrUL,abo-images-small/images/small\da/da95e9f8.jpg,Is there a camera cutout?,Yes
71GmYaibrUL,abo-images-small/images/small\da/da95e9f8.jpg,Is the image symmetrical?,No
71GmYaibrUL,abo-images-small/images/small\da/da95e9f8.jpg,What is depicted?,Feather
81zn9-YQMoL,abo-images-small/images/small\64/646bc8b4.jpg,What animal is pictured?,Tiger
81zn9-YQMoL,abo-images-small/images/small\64/646bc8b4.jpg,Is the tiger stretching?,Yes
81zn9-YQMoL,abo-images-small/images/small\64/646bc8b4.jpg,Are there trees?,Yes
81zn9-YQMoL,abo-images-small/images/small\64/646bc8b4.jpg,What color is the tiger?,Orange
81zn9-YQMoL,abo-images-small/images/small\64/646bc8b4.jpg,Is the animal horizontal?,No
71ZvfOQeA1L,abo-images-small/images/small\59/59ebb348.jpg,What color is the phone case?,Black
71ZvfOQeA1L,abo-images-small/images/small\59/59ebb348.jpg,"What is next to ""Prettiest""?",Heart
71ZvfOQeA1L,abo-images-small/images/small\59/59ebb348.jpg,Is the phone on?,No
71ZvfOQeA1L,abo-images-small/images/small\59/59ebb348.jpg,Are there any cameras visible?,Yes
71ZvfOQeA1L,abo-images-small/images/small\59/59ebb348.jpg,What is on the case?,Text
71pMx8XF7jL,abo-images-small/images/small\37/37973ed4.jpg,What animal is depicted?,Lion
71pMx8XF7jL,abo-images-small/images/small\37/37973ed4.jpg,What color is the eye?,Blue
71pMx8XF7jL,abo-images-small/images/small\37/37973ed4.jpg,Is the design symmetrical?,No
71pMx8XF7jL,abo-images-small/images/small\37/37973ed4.jpg,How many colors are present?,Many
71pMx8XF7jL,abo-images-small/images/small\37/37973ed4.jpg,Is there a speaker grill?,Yes
71kABojPzrL,abo-images-small/images/small\fc/fc26a2d6.jpg,What is the background color?,Red
71kABojPzrL,abo-images-small/images/small\fc/fc26a2d6.jpg,What shape is on the cover?,Heart
71kABojPzrL,abo-images-small/images/small\fc/fc26a2d6.jpg,Is there a camera?,Yes
71kABojPzrL,abo-images-small/images/small\fc/fc26a2d6.jpg,Is the cover rectangular?,Yes
71kABojPzrL,abo-images-small/images/small\fc/fc26a2d6.jpg,What color are the hearts?,Silver
710n5kD-nwL,abo-images-small/images/small\d2/d2002829.jpg,What shape are the decorations?,Hearts
710n5kD-nwL,abo-images-small/images/small\d2/d2002829.jpg,What color is the case?,Black
710n5kD-nwL,abo-images-small/images/small\d2/d2002829.jpg,Are there cutouts?,Yes
710n5kD-nwL,abo-images-small/images/small\d2/d2002829.jpg,What is the orientation?,Vertical
710n5kD-nwL,abo-images-small/images/small\d2/d2002829.jpg,Is the pattern uniform?,No
81jLtuNmAaL,abo-images-small/images/small\59/599486df.jpg,What shape is the item?,Rectangular
81jLtuNmAaL,abo-images-small/images/small\59/599486df.jpg,Is there a camera?,Yes
81jLtuNmAaL,abo-images-small/images/small\59/599486df.jpg,How many colors are visible?,Multiple
81jLtuNmAaL,abo-images-small/images/small\59/599486df.jpg,Is the surface smooth?,Textured
81jLtuNmAaL,abo-images-small/images/small\59/599486df.jpg,Is there black?,Yes
71ck-9Co41L,abo-images-small/images/small\56/56e49f7c.jpg,What color is dominant?,Blue
71ck-9Co41L,abo-images-small/images/small\56/56e49f7c.jpg,Is there a camera?,Yes
71ck-9Co41L,abo-images-small/images/small\56/56e49f7c.jpg,Is the design symmetrical?,No
71ck-9Co41L,abo-images-small/images/small\56/56e49f7c.jpg,Are there buttons?,Yes
71ck-9Co41L,abo-images-small/images/small\56/56e49f7c.jpg,Is there yellow?,Yes
71eqnT2HeFL,abo-images-small/images/small\6b/6baa9dea.jpg,What shape is dangling?,Heart
71eqnT2HeFL,abo-images-small/images/small\6b/6baa9dea.jpg,What color are ribbons?,Pink
71eqnT2HeFL,abo-images-small/images/small\6b/6baa9dea.jpg,How many cameras shown?,Three
71eqnT2HeFL,abo-images-small/images/small\6b/6baa9dea.jpg,Is there lace?,Yes
71eqnT2HeFL,abo-images-small/images/small\6b/6baa9dea.jpg,Is there a bow?,Two
71Yr7+6HCKL,abo-images-small/images/small\07/0798fba1.jpg,How many butterflies?,Three
71Yr7+6HCKL,abo-images-small/images/small\07/0798fba1.jpg,Is this rectangular?,Yes
71Yr7+6HCKL,abo-images-small/images/small\07/0798fba1.jpg,Is the background blue?,Yes
71Yr7+6HCKL,abo-images-small/images/small\07/0798fba1.jpg,What shape are wings?,Triangular
71Yr7+6HCKL,abo-images-small/images/small\07/0798fba1.jpg,Are butterflies flying?,Yes
71V2y6Qh4RL,abo-images-small/images/small\14/14933fc9.jpg,Is there a portrait?,Yes
71V2y6Qh4RL,abo-images-small/images/small\14/14933fc9.jpg,What color is the mouth?,Green
71V2y6Qh4RL,abo-images-small/images/small\14/14933fc9.jpg,How many eyes visible?,Two
71V2y6Qh4RL,abo-images-small/images/small\14/14933fc9.jpg,Is there a camera hole?,Yes
71V2y6Qh4RL,abo-images-small/images/small\14/14933fc9.jpg,What is the pattern?,Abstract
71+DEOvOtyL,abo-images-small/images/small\8b/8b9f4528.jpg,Is the background pink?,Yes
71+DEOvOtyL,abo-images-small/images/small\8b/8b9f4528.jpg,Is there text?,Yes
71+DEOvOtyL,abo-images-small/images/small\8b/8b9f4528.jpg,What shape are the lines?,Chevron
71+DEOvOtyL,abo-images-small/images/small\8b/8b9f4528.jpg,Is there a camera hole?,Yes
71+DEOvOtyL,abo-images-small/images/small\8b/8b9f4528.jpg,What color are the zigzags?,Gold
61y5Pl82-FL,abo-images-small/images/small\16/160f1085.jpg,Is the phone black?,Yes
61y5Pl82-FL,abo-images-small/images/small\16/160f1085.jpg,What is the pattern's color?,White
61y5Pl82-FL,abo-images-small/images/small\16/160f1085.jpg,Is the pattern symmetrical?,Yes
61y5Pl82-FL,abo-images-small/images/small\16/160f1085.jpg,Is there a camera hole?,Yes
61y5Pl82-FL,abo-images-small/images/small\16/160f1085.jpg,Is the cover rectangular?,Yes
81UbLqmUG+L,abo-images-small/images/small\8b/8b10cb73.jpg,Is there a camera?,Yes
81UbLqmUG+L,abo-images-small/images/small\8b/8b10cb73.jpg,What is the dominant color?,Blue
81UbLqmUG+L,abo-images-small/images/small\8b/8b10cb73.jpg,Is there red paint?,Yes
81UbLqmUG+L,abo-images-small/images/small\8b/8b10cb73.jpg,What shape is it?,Rectangle
81UbLqmUG+L,abo-images-small/images/small\8b/8b10cb73.jpg,Are there cutouts?,Yes
717LpuXhzkL,abo-images-small/images/small\07/071d46f1.jpg,Is the cover black?,Yes
717LpuXhzkL,abo-images-small/images/small\07/071d46f1.jpg,Are cups drawn?,Yes
717LpuXhzkL,abo-images-small/images/small\07/071d46f1.jpg,Is there a camera hole?,Yes
