image_id,full_image_path,question,answer
81+4dBN1jsL,abo-images-small/images/small\9d/9dfccb37.jpg,What shape is this?,Rectangular
81+4dBN1jsL,abo-images-small/images/small\9d/9dfccb37.jpg,Is it a cover?,Yes
81+4dBN1jsL,abo-images-small/images/small\9d/9dfccb37.jpg,What color is bottom?,Red
81+4dBN1jsL,abo-images-small/images/small\9d/9dfccb37.jpg,Are there multiple colors?,Yes
81+4dBN1jsL,abo-images-small/images/small\9d/9dfccb37.jpg,Is there a camera hole?,Yes
61LWeNhjZ9L,abo-images-small/images/small\9f/9f903271.jpg,Butterflies?,Yes
61LWeNhjZ9L,abo-images-small/images/small\9f/9f903271.jpg,Embossed?,Yes
61LWeNhjZ9L,abo-images-small/images/small\9f/9f903271.jpg,Phone?,Yes
61LWeNhjZ9L,abo-images-small/images/small\9f/9f903271.jpg,Black?,Yes
61LWeNhjZ9L,abo-images-small/images/small\9f/9f903271.jpg,Case?,Yes
71tgJqobw6L,abo-images-small/images/small\77/77412532.jpg,What shape are the designs?,Butterflies
71tgJqobw6L,abo-images-small/images/small\77/77412532.jpg,What color is the case?,Black
71tgJqobw6L,abo-images-small/images/small\77/77412532.jpg,What is the light effect?,Neon
71tgJqobw6L,abo-images-small/images/small\77/77412532.jpg,How many butterflies are there?,Two
71tgJqobw6L,abo-images-small/images/small\77/77412532.jpg,Is the case hard?,Yes
71Ajg8gQEoL,abo-images-small/images/small\5f/5f0c12f2.jpg,Stripes?,Yes
71Ajg8gQEoL,abo-images-small/images/small\5f/5f0c12f2.jpg,Material?,Silicon
71Ajg8gQEoL,abo-images-small/images/small\5f/5f0c12f2.jpg,Flag?,Russia
71Ajg8gQEoL,abo-images-small/images/small\5f/5f0c12f2.jpg,Color?,Multicolored
71Ajg8gQEoL,abo-images-small/images/small\5f/5f0c12f2.jpg,Phone?,Yes
71z2XJ0DW2L,abo-images-small/images/small\8b/8b519b9b.jpg,What shape is the case?,Rectangular
71z2XJ0DW2L,abo-images-small/images/small\8b/8b519b9b.jpg,Is the phone red?,Yes
71z2XJ0DW2L,abo-images-small/images/small\8b/8b519b9b.jpg,Are there droplets?,Yes
71z2XJ0DW2L,abo-images-small/images/small\8b/8b519b9b.jpg,What is the material?,Silicone
71z2XJ0DW2L,abo-images-small/images/small\8b/8b519b9b.jpg,Is it transparent?,No
81RNHjN1X5L,abo-images-small/images/small\a1/a1774265.jpg,Is there a flower?,Yes
81RNHjN1X5L,abo-images-small/images/small\a1/a1774265.jpg,Is this case green?,Yes
81RNHjN1X5L,abo-images-small/images/small\a1/a1774265.jpg,Are there needles?,Yes
81RNHjN1X5L,abo-images-small/images/small\a1/a1774265.jpg,Is it a cover?,Yes
81RNHjN1X5L,abo-images-small/images/small\a1/a1774265.jpg,Is it rectangular?,Yes
61Q0baX067L,abo-images-small/images/small\9f/9f89869d.jpg,Is the case pink?,Yes
61Q0baX067L,abo-images-small/images/small\9f/9f89869d.jpg,Is there a cat?,Yes
61Q0baX067L,abo-images-small/images/small\9f/9f89869d.jpg,Is the phone on?,Yes
61Q0baX067L,abo-images-small/images/small\9f/9f89869d.jpg,Are buttons visible?,Yes
61Q0baX067L,abo-images-small/images/small\9f/9f89869d.jpg,Is the case black?,Yes
71aiNHh7MOL,abo-images-small/images/small\7a/7a46b66c.jpg,What is the main color?,Multicolor
71aiNHh7MOL,abo-images-small/images/small\7a/7a46b66c.jpg,Is there a camera?,Yes
