image_id,full_image_path,question,answer
81UMw96Q7OL,abo-images-small/images/small\44/44b8b019.jpg,Are leaves present?,Yes
81UMw96Q7OL,abo-images-small/images/small\44/44b8b019.jpg,Is the case rectangular?,Yes
81UMw96Q7OL,abo-images-small/images/small\44/44b8b019.jpg,Are there water droplets?,Yes
81UMw96Q7OL,abo-images-small/images/small\44/44b8b019.jpg,Is it a phone case?,Yes
81UMw96Q7OL,abo-images-small/images/small\44/44b8b019.jpg,Is the color green?,Yes
71fk+2A-BuL,abo-images-small/images/small\a0/a0dc87bb.jpg,Is it rectangular?,Yes
71fk+2A-BuL,abo-images-small/images/small\a0/a0dc87bb.jpg,Is there red?,Yes
71fk+2A-BuL,abo-images-small/images/small\a0/a0dc87bb.jpg,Is it yellow?,Yes
71fk+2A-BuL,abo-images-small/images/small\a0/a0dc87bb.jpg,Does it have blue?,Yes
71fk+2A-BuL,abo-images-small/images/small\a0/a0dc87bb.jpg,Is there a cutout?,Yes
71FFxVAZviL,abo-images-small/images/small\3c/3c5b50ef.jpg,Butterflies?,Yes
71FFxVAZviL,abo-images-small/images/small\3c/3c5b50ef.jpg,Turquoise?,Yes
71FFxVAZviL,abo-images-small/images/small\3c/3c5b50ef.jpg,Shiny?,Yes
71FFxVAZviL,abo-images-small/images/small\3c/3c5b50ef.jpg,Case?,Yes
71FFxVAZviL,abo-images-small/images/small\3c/3c5b50ef.jpg,Vertical?,Yes
719vW-ko0DL,abo-images-small/images/small\02/028022f2.jpg,What is the background color?,Purple
719vW-ko0DL,abo-images-small/images/small\02/028022f2.jpg,Is the case printed?,Yes
719vW-ko0DL,abo-images-small/images/small\02/028022f2.jpg,What is the case's material?,Plastic
719vW-ko0DL,abo-images-small/images/small\02/028022f2.jpg,Is there text?,Yes
719vW-ko0DL,abo-images-small/images/small\02/028022f2.jpg,Is it a back cover?,Yes
81XN9Mr2ljL,abo-images-small/images/small\01/01bd5c1d.jpg,Is the design floral?,Yes
81XN9Mr2ljL,abo-images-small/images/small\01/01bd5c1d.jpg,Is the background black?,Yes
81XN9Mr2ljL,abo-images-small/images/small\01/01bd5c1d.jpg,Is this a rectangle?,Yes
81XN9Mr2ljL,abo-images-small/images/small\01/01bd5c1d.jpg,Is the design symmetrical?,Yes
81XN9Mr2ljL,abo-images-small/images/small\01/01bd5c1d.jpg,Is the item smooth?,Yes
5158JV76ujL,abo-images-small/images/small\fc/fc8a2b99.jpg,What shape is predominant?,Triangle
5158JV76ujL,abo-images-small/images/small\fc/fc8a2b99.jpg,What color is topmost?,Pink
5158JV76ujL,abo-images-small/images/small\fc/fc8a2b99.jpg,What is the product?,Case
