image_id,full_image_path,question,answer
71hKkUIj9dL,abo-images-small/images/small\b0/b01a3299.jpg,What is the background color?,Red
71hKkUIj9dL,abo-images-small/images/small\b0/b01a3299.jpg,Is there a fingerprint scanner?,Yes
71hKkUIj9dL,abo-images-small/images/small\b0/b01a3299.jpg,What text is visible?,NO
71hKkUIj9dL,abo-images-small/images/small\b0/b01a3299.jpg,What shape is the camera cutout?,Circle
71hKkUIj9dL,abo-images-small/images/small\b0/b01a3299.jpg,How many cameras are visible?,Two
81WV4BcD4eL,abo-images-small/images/small\92/92f644dd.jpg,What shape is repeated?,Triangle
81WV4BcD4eL,abo-images-small/images/small\92/92f644dd.jpg,Is there a camera hole?,Yes
81WV4BcD4eL,abo-images-small/images/small\92/92f644dd.jpg,What color is dominant?,Gray
81WV4BcD4eL,abo-images-small/images/small\92/92f644dd.jpg,Are there any curved lines?,No
81WV4BcD4eL,abo-images-small/images/small\92/92f644dd.jpg,Is there a pattern?,Yes
61Ags309JuL,abo-images-small/images/small\1b/1b094fa6.jpg,Is the case rectangular?,Yes
61Ags309JuL,abo-images-small/images/small\1b/1b094fa6.jpg,Is the case black?,Yes
61Ags309JuL,abo-images-small/images/small\1b/1b094fa6.jpg,Are there camera lenses?,Three
61Ags309JuL,abo-images-small/images/small\1b/1b094fa6.jpg,Is there a fingerprint reader?,No
61Ags309JuL,abo-images-small/images/small\1b/1b094fa6.jpg,Are buttons visible?,No
71Xyg7CdUhL,abo-images-small/images/small\38/385680d7.jpg,Is there a camera?,Yes
71Xyg7CdUhL,abo-images-small/images/small\38/385680d7.jpg,What color is background?,Black
71Xyg7CdUhL,abo-images-small/images/small\38/385680d7.jpg,Are there white shapes?,Yes
71Xyg7CdUhL,abo-images-small/images/small\38/385680d7.jpg,Is the pattern floral?,Yes
71Xyg7CdUhL,abo-images-small/images/small\38/385680d7.jpg,Is cover rectangular?,Yes
71M72k93qLL,abo-images-small/images/small\98/983c0a20.jpg,Are flowers present?,Yes
71M72k93qLL,abo-images-small/images/small\98/983c0a20.jpg,What color is background?,Blue
71M72k93qLL,abo-images-small/images/small\98/983c0a20.jpg,What shape is cutout?,Oval
71M72k93qLL,abo-images-small/images/small\98/983c0a20.jpg,Is grass visible?,Yes
71M72k93qLL,abo-images-small/images/small\98/983c0a20.jpg,How many flowers?,Three
71fUoTLsfaL,abo-images-small/images/small\bc/bc4e9abd.jpg,What is the main color of the flowers?,Pink
71fUoTLsfaL,abo-images-small/images/small\bc/bc4e9abd.jpg,Are there multiple flowers?,Yes
71fUoTLsfaL,abo-images-small/images/small\bc/bc4e9abd.jpg,Is there a camera lens visible?,Yes
71fUoTLsfaL,abo-images-small/images/small\bc/bc4e9abd.jpg,Is the background white?,No
71fUoTLsfaL,abo-images-small/images/small\bc/bc4e9abd.jpg,Is the case rectangular?,Yes
71cyss6rT+L,abo-images-small/images/small\1a/1a7e5fb7.jpg,What color is the hair?,Red
71cyss6rT+L,abo-images-small/images/small\1a/1a7e5fb7.jpg,Is there a hat?,Yes
71cyss6rT+L,abo-images-small/images/small\1a/1a7e5fb7.jpg,What clothing color is featured?,Green
71cyss6rT+L,abo-images-small/images/small\1a/1a7e5fb7.jpg,What is around the neck?,Necklace
71cyss6rT+L,abo-images-small/images/small\1a/1a7e5fb7.jpg,How many eyes are visible?,One
61cUvXv0oaL,abo-images-small/images/small\b7/b7a9b98b.jpg,Is there a letter?,Yes
61cUvXv0oaL,abo-images-small/images/small\b7/b7a9b98b.jpg,What letter is shown?,B
61cUvXv0oaL,abo-images-small/images/small\b7/b7a9b98b.jpg,Is there a camera opening?,Yes
61cUvXv0oaL,abo-images-small/images/small\b7/b7a9b98b.jpg,Is there a pattern?,Yes
61cUvXv0oaL,abo-images-small/images/small\b7/b7a9b98b.jpg,What color is the background?,Black
81rF90zDqjL,abo-images-small/images/small\ed/edb2747c.jpg,What is the case's color?,Gray
81rF90zDqjL,abo-images-small/images/small\ed/edb2747c.jpg,What pattern is on the right?,Diamonds
81rF90zDqjL,abo-images-small/images/small\ed/edb2747c.jpg,What shape is the camera cutout?,Circle
81rF90zDqjL,abo-images-small/images/small\ed/edb2747c.jpg,Are there rivets present?,Yes
81rF90zDqjL,abo-images-small/images/small\ed/edb2747c.jpg,Is the cover rectangular?,Yes
71PBYgD8ZZL,abo-images-small/images/small\56/56780c0a.jpg,What is the background color?,Blue
71PBYgD8ZZL,abo-images-small/images/small\56/56780c0a.jpg,Are there clouds?,Yes
71PBYgD8ZZL,abo-images-small/images/small\56/56780c0a.jpg,Are there fish present?,Yes
71PBYgD8ZZL,abo-images-small/images/small\56/56780c0a.jpg,Is the device rectangular?,Yes
71PBYgD8ZZL,abo-images-small/images/small\56/56780c0a.jpg,How many bears are together?,Two
81hqobmhJyL,abo-images-small/images/small\9e/9ed4872f.jpg,Is there an animal?,Yes
81hqobmhJyL,abo-images-small/images/small\9e/9ed4872f.jpg,Is it rectangular?,Yes
81hqobmhJyL,abo-images-small/images/small\9e/9ed4872f.jpg,What main color is apparent?,Pink
