image_id,full_image_path,question,answer
71XCjjPAQ3L,abo-images-small/images/small/85/856b8e9e.jpg,What shape is the object?,Rectangular
71XCjjPAQ3L,abo-images-small/images/small/85/856b8e9e.jpg,What color is predominant on the right?,Blue
71XCjjPAQ3L,abo-images-small/images/small/85/856b8e9e.jpg,What material is printed?,Canvas
71XCjjPAQ3L,abo-images-small/images/small/85/856b8e9e.jpg,How many holes are visible?,One
71XCjjPAQ3L,abo-images-small/images/small/85/856b8e9e.jpg,What is the cover's pattern?,Abstract
71dxldZ4puL,abo-images-small/images/small/62/62bc0963.jpg,What animal is pictured?,Panda
71dxldZ4puL,abo-images-small/images/small/62/62bc0963.jpg,What is the pattern color?,Black
71dxldZ4puL,abo-images-small/images/small/62/62bc0963.jpg,What is on the cover?,Pandas
71dxldZ4puL,abo-images-small/images/small/62/62bc0963.jpg,Is the case hard?,Yes
71dxldZ4puL,abo-images-small/images/small/62/62bc0963.jpg,What shape are the eyes?,Circle
71xtCdTcdoL,abo-images-small/images/small/a0/a0a36237.jpg,What is the subject wearing?,Coat
71xtCdTcdoL,abo-images-small/images/small/a0/a0a36237.jpg,What kind of view?,Lake
71xtCdTcdoL,abo-images-small/images/small/a0/a0a36237.jpg,What is on the water?,Boat
71xtCdTcdoL,abo-images-small/images/small/a0/a0a36237.jpg,What material covers phone?,Silicone
71xtCdTcdoL,abo-images-small/images/small/a0/a0a36237.jpg,How many camera lenses?,Two
71w8OxxksNL,abo-images-small/images/small/05/05126693.jpg,What is the case's background color?,Multicolored
71w8OxxksNL,abo-images-small/images/small/05/05126693.jpg,What is depicted?,Skull
71w8OxxksNL,abo-images-small/images/small/05/05126693.jpg,What is the case's material?,Silicone
71w8OxxksNL,abo-images-small/images/small/05/05126693.jpg,What type of case?,Back
71w8OxxksNL,abo-images-small/images/small/05/05126693.jpg,Is the case patterned?,Designer
71Nxp5FhIjL,abo-images-small/images/small/79/79ba0ca1.jpg,What shape is prominent?,Heart
71Nxp5FhIjL,abo-images-small/images/small/79/79ba0ca1.jpg,What is the main color?,Red
71Nxp5FhIjL,abo-images-small/images/small/79/79ba0ca1.jpg,What is tied on the rose?,Bow
71Nxp5FhIjL,abo-images-small/images/small/79/79ba0ca1.jpg,What is the material of the case?,Plastic
71Nxp5FhIjL,abo-images-small/images/small/79/79ba0ca1.jpg,Is there a flower?,Yes
81oX5mLnTdL,abo-images-small/images/small/71/719d622e.jpg,What is the phone cover's pattern?,Bricks
81oX5mLnTdL,abo-images-small/images/small/71/719d622e.jpg,What shape is the case?,Rectangle
81oX5mLnTdL,abo-images-small/images/small/71/719d622e.jpg,How many cutouts are visible?,One
81oX5mLnTdL,abo-images-small/images/small/71/719d622e.jpg,Is the case rigid?,Yes
81oX5mLnTdL,abo-images-small/images/small/71/719d622e.jpg,What is the case's color?,Brown
61vRX9xAwML,abo-images-small/images/small/4f/4f5ac3ca.jpg,What is the case's background?,Black
61vRX9xAwML,abo-images-small/images/small/4f/4f5ac3ca.jpg,What pattern is visible?,Floral
61vRX9xAwML,abo-images-small/images/small/4f/4f5ac3ca.jpg,What is the cover's color?,Multicolor
61vRX9xAwML,abo-images-small/images/small/4f/4f5ac3ca.jpg,How many camera holes?,Two
61vRX9xAwML,abo-images-small/images/small/4f/4f5ac3ca.jpg,What is the flower color?,White
71Z8S0WrIXL,abo-images-small/images/small/e1/e1c35a03.jpg,What shape is the object?,Rectangular
71Z8S0WrIXL,abo-images-small/images/small/e1/e1c35a03.jpg,What color is the case?,Brown
71Z8S0WrIXL,abo-images-small/images/small/e1/e1c35a03.jpg,How many camera lenses?,Two
