image_id,full_image_path,question,answer
81qMxl2CVIL,abo-images-small/images/small/e9/e9fd8bc5.jpg,What word is printed?,ALONE
81qMxl2CVIL,abo-images-small/images/small/e9/e9fd8bc5.jpg,What infrastructure is shown?,Tracks
81qMxl2CVIL,abo-images-small/images/small/e9/e9fd8bc5.jpg,What color is the trees?,Green
81qMxl2CVIL,abo-images-small/images/small/e9/e9fd8bc5.jpg,Is the image vertical?,Yes
81qMxl2CVIL,abo-images-small/images/small/e9/e9fd8bc5.jpg,What shape is upper cutout?,Oval
81QO6VeWJWL,abo-images-small/images/small/fa/fabea2b9.jpg,Is it rectangular?,Yes
81QO6VeWJWL,abo-images-small/images/small/fa/fabea2b9.jpg,What color is predominant?,Blue
81QO6VeWJWL,abo-images-small/images/small/fa/fabea2b9.jpg,Is there a camera hole?,Yes
81QO6VeWJWL,abo-images-small/images/small/fa/fabea2b9.jpg,Are there buttons?,No
81QO6VeWJWL,abo-images-small/images/small/fa/fabea2b9.jpg,Is there red present?,Yes
61NAICfnB6L,abo-images-small/images/small/3c/3c58a39d.jpg,How many people?,Two
61NAICfnB6L,abo-images-small/images/small/3c/3c58a39d.jpg,Is it daytime?,No
61NAICfnB6L,abo-images-small/images/small/3c/3c58a39d.jpg,Is the phone vertical?,Yes
61NAICfnB6L,abo-images-small/images/small/3c/3c58a39d.jpg,What is the background?,Sky
61NAICfnB6L,abo-images-small/images/small/3c/3c58a39d.jpg,What is the case's pattern?,Couple
613w17ik6wL,abo-images-small/images/small/f2/f29f33bf.jpg,What color is the case?,Pink
613w17ik6wL,abo-images-small/images/small/f2/f29f33bf.jpg,How many owls are visible?,Two
613w17ik6wL,abo-images-small/images/small/f2/f29f33bf.jpg,Is there a moon present?,Yes
613w17ik6wL,abo-images-small/images/small/f2/f29f33bf.jpg,Are there leaves?,Yes
613w17ik6wL,abo-images-small/images/small/f2/f29f33bf.jpg,Are there hearts?,Yes
71AL9rnO3dL,abo-images-small/images/small/c5/c50b5b7b.jpg,Is there a camera?,Yes
71AL9rnO3dL,abo-images-small/images/small/c5/c50b5b7b.jpg,What color are the arrows?,Black
71AL9rnO3dL,abo-images-small/images/small/c5/c50b5b7b.jpg,Is the case striped?,Yes
71AL9rnO3dL,abo-images-small/images/small/c5/c50b5b7b.jpg,Is there a logo?,No
71AL9rnO3dL,abo-images-small/images/small/c5/c50b5b7b.jpg,What direction do arrows face?,Down
814y6P7IkXL,abo-images-small/images/small/31/31ea2684.jpg,What shape is it?,Rectangular
814y6P7IkXL,abo-images-small/images/small/31/31ea2684.jpg,What is the main color?,Blue
814y6P7IkXL,abo-images-small/images/small/31/31ea2684.jpg,Are there holes?,Yes
814y6P7IkXL,abo-images-small/images/small/31/31ea2684.jpg,Is the design smooth?,Textured
814y6P7IkXL,abo-images-small/images/small/31/31ea2684.jpg,Is there white?,Yes
71NpHpBK0iL,abo-images-small/images/small/eb/eb9ce754.jpg,What shape is the object?,Rectangular
71NpHpBK0iL,abo-images-small/images/small/eb/eb9ce754.jpg,Is there a camera hole?,Yes
71NpHpBK0iL,abo-images-small/images/small/eb/eb9ce754.jpg,What text is displayed?,Police
71NpHpBK0iL,abo-images-small/images/small/eb/eb9ce754.jpg,How many windows are shown?,Two
71NpHpBK0iL,abo-images-small/images/small/eb/eb9ce754.jpg,Is it multicolored?,Yes
71okcp427bL,abo-images-small/images/small/da/da144adf.jpg,Is there a camera?,Yes
71okcp427bL,abo-images-small/images/small/da/da144adf.jpg,What color is the case?,Pink
